,фаза 1-го луча,мощность 1-го луча,врем€ 1-го луча,AоD phi 1-го луча,AоD theta 1-го луча,AоA phi 1-го луча,Aој theta 1-го луча,фаза 2-го луча,мощность 2-го луча,врем€ 2-го луча,AоD phi 2-го луча,AоD theta 2-го луча,AоA phi 2-го луча,Aој theta 2-го луча,фаза 3-го луча,мощность 3-го луча,врем€ 3-го луча,AоD phi 3-го луча,AоD theta 3-го луча,AоA phi 3-го луча,Aој theta 3-го луча,фаза 4-го луча,мощность 4-го луча,врем€ 4-го луча,AоD phi 4-го луча,AоD theta 4-го луча,AоA phi 4-го луча,Aој theta 4-го луча,фаза 5-го луча,мощность 5-го луча,врем€ 5-го луча,AоD phi 5-го луча,AоD theta 5-го луча,AоA phi 5-го луча,Aој theta 5-го луча,фаза 6-го луча,мощность 6-го луча,врем€ 6-го луча,AоD phi 6-го луча,AоD theta 6-го луча,AоA phi 6-го луча,Aој theta 6-го луча,фаза 7-го луча,мощность 7-го луча,врем€ 7-го луча,AоD phi 7-го луча,AоD theta 7-го луча,AоA phi 7-го луча,Aој theta 7-го луча,фаза 8-го луча,мощность 8-го луча,врем€ 8-го луча,AоD phi 8-го луча,AоD theta 8-го луча,AоA phi 8-го луча,Aој theta 8-го луча,фаза 9-го луча,мощность 9-го луча,врем€ 9-го луча,AоD phi 9-го луча,AоD theta 9-го луча,AоA phi 9-го луча,Aој theta 9-го луча,фаза 10-го луча,мощность 10-го луча,врем€ 10-го луча,AоD phi 10-го луча,AоD theta 10-го луча,AоA phi 10-го луча,Aој theta 10-го луча,фаза 11-го луча,мощность 11-го луча,врем€ 11-го луча,AоD phi 11-го луча,AоD theta 11-го луча,AоA phi 11-го луча,Aој theta 11-го луча,фаза 12-го луча,мощность 12-го луча,врем€ 12-го луча,AоD phi 12-го луча,AоD theta 12-го луча,AоA phi 12-го луча,Aој theta 12-го луча,фаза 13-го луча,мощность 13-го луча,врем€ 13-го луча,AоD phi 13-го луча,AоD theta 13-го луча,AоA phi 13-го луча,Aој theta 13-го луча,фаза 14-го луча,мощность 14-го луча,врем€ 14-го луча,AоD phi 14-го луча,AоD theta 14-го луча,AоA phi 14-го луча,Aој theta 14-го луча,фаза 15-го луча,мощность 15-го луча,врем€ 15-го луча,AоD phi 15-го луча,AоD theta 15-го луча,AоA phi 15-го луча,Aој theta 15-го луча,x,y,z,N
123,-59.061,-77.938,5.3073e-08,40.986,3.6208,139.1,-3.6,-5.265,-80.339,5.2914e-08,-25.879,3.7848,153.73,-3.6,-5.47,-80.345,5.2914e-08,-153.67,3.7002,26.227,-3.6,-6.249,-80.434,2.7111e-08,-63.426,7.1761,120.64,-7.05,166.24,-80.754,5.8806e-08,36.066,3.2623,143.76,-3.25,10.09,-81.533,4.3899e-08,50.528,4.3966,52.827,-4.35,-107.78,-83.065,2.826e-08,-63.426,6.6385,-118.88,-6.8001,-4.589,-83.699,4.1422e-08,-148.49,4.7222,144.29,-4.6,-62.422,-84.972,7.1146e-08,50.528,2.577,129.72,-2.7,115.0,-85.754,5.7656e-08,-134.21,3.5063,134.05,-3.3,21.139,-86.088,4.3612e-08,-69.206,4.2359,106.59,-4.4,-27.877,-86.142,4.7145e-08,-147.97,4.1041,-148.4,-4.0499,-20.864,-86.267,4.4967e-08,50.528,4.2748,-54.084,-4.2501,-114.24,-86.361,4.753e-08,-37.407,4.2098,148.54,-4.0,13.38,-86.867,4.6464e-08,-148.49,4.2219,150.16,-4.1,4.0,7.0,1.5,2
126,-61.553,-57.128,2.3821e-08,-81.87,8.0495,98.13,-8.0495,51.253,-62.513,2.513e-08,-82.305,7.6283,-97.721,-7.6,-11.7,-62.523,2.5622e-08,-113.21,7.4415,113.19,-7.5,142.28,-64.183,3.319e-08,-134.44,5.5791,44.905,-5.8,79.003,-65.398,2.8887e-08,-54.476,6.6179,54.441,-6.65,-173.55,-66.334,2.6843e-08,-112.01,7.1149,-112.1,-7.1499,155.57,-68.241,3.8178e-08,-37.857,5.037,142.12,-5.0,160.66,-68.386,3.3189e-08,-135.31,5.8779,45.052,-5.75,-121.91,-68.687,3.4141e-08,-133.34,5.6478,-46.579,-5.6,41.838,-69.626,2.9976e-08,-55.937,6.3815,-55.98,-6.4,8.32,-71.292,2.5624e-08,-114.44,7.436,112.62,-7.5,12.721,-71.94,8.0593e-08,68.069,2.4164,111.87,-2.35,-53.385,-72.634,4.3619e-08,-147.72,4.2435,147.51,-4.4,2.382,-73.955,3.9008e-08,-39.43,4.9162,-140.57,-4.9001,9.52,-74.025,4.9363e-08,-28.34,3.9567,28.289,-3.85,7.0,7.0,1.5,10
127,141.23,-57.042,2.3587e-08,-90.0,8.1301,90.0,-8.1301,-118.07,-62.657,2.4908e-08,-90.001,7.6959,-90.041,-7.7,-156.88,-64.354,3.5615e-08,-138.87,5.4465,41.204,-5.35,166.59,-65.636,2.7099e-08,-119.76,7.0911,119.73,-7.05,166.69,-65.641,2.7099e-08,-60.273,7.0411,60.237,-7.1,-142.57,-68.068,3.5615e-08,-41.233,5.4464,138.83,-5.35,61.856,-69.238,2.8257e-08,-61.588,6.7589,-61.626,-6.8001,61.863,-69.238,2.8257e-08,-118.41,6.7589,-118.38,-6.8,-3.376,-69.293,3.6504e-08,-137.31,5.2216,-42.794,-5.2501,2.338,-69.849,4.646e-08,-149.67,4.2027,149.76,-4.1,12.583,-73.174,3.6504e-08,-42.797,5.2217,-137.24,-5.2501,4.313,-73.302,4.646e-08,-30.276,4.2028,30.252,-4.1,44.392,-77.585,1.368e-07,90.003,1.3932,90.002,-1.4,20.385,-77.994,1.3745e-07,95.599,1.3773,95.554,-1.4,80.599,-78.447,1.3925e-07,100.68,1.4373,79.197,-1.35,8.0,7.0,1.5,10
130,157.0,-70.534,3.319e-08,-135.58,5.8782,134.9,-5.75,-4.604,-73.219,4.0105e-08,104.44,4.8554,75.484,-4.75,35.83,-74.197,4.4013e-08,-81.772,4.2722,75.793,-4.35,47.612,-75.711,4.3619e-08,-147.52,4.2438,32.471,-4.4,-6.822,-76.815,3.3189e-08,-134.67,5.8779,135.05,-5.75,121.99,-78.3,4.1394e-08,104.15,4.5041,-75.99,-4.65,161.51,-79.279,4.5304e-08,-81.451,4.7154,-76.213,-4.2001,67.189,-80.613,3.5615e-08,-138.7,5.5425,138.83,-5.35,88.721,-81.299,3.4141e-08,-133.51,5.6505,-133.39,-5.6,163.34,-81.76,4.0113e-08,102.26,4.8519,74.983,-4.75,-32.812,-82.891,4.4348e-08,-146.35,4.4502,-33.957,-4.3,-160.69,-83.277,4.4025e-08,-79.308,4.2444,74.991,-4.35,106.86,-85.999,3.3232e-08,-125.54,5.8741,135.91,-5.75,-65.089,-86.343,4.1399e-08,102.26,4.7131,-75.559,-4.6001,-157.44,-86.389,8.0264e-08,44.864,2.338,134.94,-2.4,11.0,7.0,1.5,8
131,92.734,-75.592,4.7121e-08,124.62,4.0968,124.59,-4.05,-21.413,-76.33,4.953e-08,-100.42,4.2556,123.4,-3.85,10.38,-78.627,4.646e-08,-30.281,4.22,30.252,-4.1,37.261,-79.439,4.8223e-08,123.59,4.0357,-123.71,-3.95,121.92,-82.263,5.835e-08,-156.63,3.1169,156.33,-3.3,-150.69,-83.582,6.6999e-08,-159.62,2.8851,159.57,-2.85,-95.259,-83.758,4.7125e-08,123.11,4.0959,124.94,-4.05,161.37,-84.996,6.8406e-08,-54.098,2.717,54.14,-2.8,-27.35,-86.134,4.7145e-08,-31.697,4.1037,-31.655,-4.05,35.163,-86.384,7.7943e-08,46.683,2.4611,133.25,-2.45,-144.75,-86.581,4.8223e-08,123.11,4.0359,-123.81,-3.9501,-132.71,-87.575,4.6786e-08,-29.873,-3.9255,30.45,-9.825,123.45,-87.832,4.9554e-08,-90.0,4.2087,123.65,-3.85,-49.436,-87.895,6.7476e-08,-158.42,2.6955,-158.53,-2.85,179.19,-88.13,4.5958e-08,-25.98,4.2237,32.861,-4.15,12.0,7.0,1.5,8
132,161.54,-75.122,5.8212e-08,138.26,3.2239,41.744,-3.3,-166.74,-79.367,4.9363e-08,-151.58,3.5707,28.291,-3.9,67.505,-79.801,5.9202e-08,106.35,3.1819,73.593,-3.25,179.13,-81.441,8.0593e-08,111.96,2.4489,111.87,-2.35,-95.194,-81.469,2.8903e-08,-122.01,6.4838,53.485,-6.65,-27.676,-82.362,6.4249e-08,117.92,2.9184,117.89,-3.0,-24.303,-82.916,5.8214e-08,137.39,3.2221,41.544,-3.3,-129.19,-83.589,2.9981e-08,-122.01,6.3076,-55.427,-6.4,-155.25,-84.578,6.0481e-08,106.09,3.1903,-73.993,-3.1501,-115.37,-85.17,4.4348e-08,-33.755,4.4003,-33.957,-4.3,-9.631,-85.362,6.6509e-08,-56.818,2.4794,56.447,-2.9,-145.05,-85.882,5.9514e-08,105.96,7.8194,72.85,4.2161,-156.13,-86.019,6.543e-08,117.31,2.9774,-117.36,-2.9,159.81,-86.59,7.5698e-08,48.502,2.4277,131.41,-2.55,-177.0,-86.705,5.0008e-08,-150.34,4.1197,-29.649,-3.8,13.0,7.0,1.5,8
133,-58.564,-71.904,3.0933e-08,-130.39,6.1325,49.364,-6.2,-28.323,-75.721,3.1953e-08,-129.15,5.9425,-50.982,-6.0001,151.68,-80.181,5.2318e-08,-153.53,3.3884,26.58,-3.7,150.92,-80.204,5.2318e-08,-152.91,3.6892,26.479,-3.65,-35.226,-82.387,3.1489e-08,-130.12,13.625,48.7,9.3694,43.353,-82.653,8.0136e-08,-81.268,2.0586,155.46,-2.4,-71.325,-83.894,6.0227e-08,109.38,3.1148,70.535,-3.2,25.271,-84.356,6.6546e-08,-107.35,3.2907,72.465,-2.85,145.12,-85.385,3.1138e-08,-141.33,6.147,53.483,-6.15,54.817,-85.971,8.8024e-08,-113.02,2.6774,112.25,-2.15,19.975,-86.382,3.249e-08,-128.76,13.119,-50.3,9.025,-165.47,-86.845,7.1697e-08,-117.9,2.965,117.75,-2.65,166.71,-86.959,5.2926e-08,-152.2,3.6991,-27.87,-3.5999,-149.58,-87.041,7.3536e-08,50.442,2.5992,129.46,-2.6,-10.185,-87.266,6.1416e-08,112.27,3.1456,67.574,-3.1,14.0,7.0,1.5,8
137,-141.5,-73.171,3.5615e-08,-48.846,5.4465,131.2,-5.35,-102.71,-76.991,3.6625e-08,-50.206,5.1468,-129.81,-5.2499,-37.532,-78.049,4.0305e-08,-138.5,4.7253,138.35,-4.75,147.61,-78.493,4.5492e-08,-36.196,4.2197,35.972,-4.2,-125.11,-79.382,4.3538e-08,134.19,4.3205,133.72,-4.4,-17.163,-79.448,4.3823e-08,133.88,-7.5629,133.74,-7.9,-42.971,-82.588,3.6084e-08,-48.919,11.1,131.45,9.3968,-144.74,-82.808,5.1025e-08,-148.21,3.7268,31.593,-3.75,110.48,-82.936,4.12e-08,-136.85,4.5947,-136.99,-4.6499,14.836,-83.135,6.265e-08,-68.152,3.0677,-111.92,-3.0499,-22.73,-83.332,5.3616e-08,143.8,3.7786,35.844,-3.55,-47.474,-83.633,4.4508e-08,132.28,4.2726,-132.58,-4.2999,150.06,-84.71,4.3824e-08,134.18,-8.6342,133.7,-7.725,24.683,-84.718,4.6287e-08,-37.327,4.0767,-37.379,-4.1501,138.8,-85.385,4.3829e-08,133.69,-6.2876,133.7,-8.475,1.0,8.0,1.5,2
138,-139.8,-72.435,3.3523e-08,-53.077,5.7423,126.85,-5.7,-159.61,-76.094,3.4594e-08,-54.424,5.4792,-125.53,-5.55,-80.03,-78.234,4.2847e-08,-141.74,4.7265,141.24,-4.4,-56.501,-79.915,5.5872e-08,-53.258,3.552,53.269,-3.4,42.257,-81.477,6.0359e-08,-26.233,3.2438,153.71,-3.15,-108.66,-83.426,5.3889e-08,-150.18,3.5415,29.732,-3.55,-75.744,-83.715,4.4121e-08,-139.42,4.2788,139.28,-4.35,-59.127,-83.771,3.4036e-08,-53.526,12.584,127.55,8.6632,57.38,-83.962,6.3046e-08,-115.56,2.9037,115.79,-3.05,152.12,-84.748,6.6884e-08,130.86,2.931,50.638,-2.85,83.917,-84.835,7.2292e-08,73.25,2.6199,105.44,-2.65,-81.861,-84.982,4.2847e-08,-141.6,4.5251,141.25,-4.45,22.419,-85.044,4.3137e-08,-141.6,-8.4055,141.27,-7.9,3.255,-85.23,5.4908e-08,-31.868,3.4258,148.5,-3.5,142.98,-85.349,6.973e-08,-73.288,2.6687,106.7,-2.75,2.0,8.0,1.5,2
139,31.662,-71.777,3.1645e-08,-57.992,6.053,122.0,-6.05,-47.684,-75.587,3.2778e-08,-59.29,5.8116,-120.78,-5.85,-47.048,-78.714,5.6015e-08,72.676,3.4557,107.36,-3.4,146.29,-80.509,3.1662e-08,-55.306,6.04,120.65,-6.05,93.287,-80.763,5.7393e-08,-28.031,3.2193,152.29,-3.35,-0.785,-82.095,6.1325e-08,60.728,3.1721,60.614,-3.1,23.387,-82.379,6.7555e-08,75.662,2.7532,104.3,-2.85,96.605,-83.425,5.7288e-08,73.045,3.4558,-106.96,-3.3,-116.94,-84.124,5.6804e-08,-151.93,3.4323,28.073,-3.35,51.405,-84.197,5.7023e-08,-151.94,-6.4202,28.076,-5.95,-115.7,-85.725,6.249e-08,61.215,3.0904,-61.252,-3.0501,30.925,-85.776,3.2814e-08,-55.306,5.787,-118.87,-5.8501,106.34,-86.067,5.602e-08,71.802,3.4542,106.61,-3.4,76.863,-86.416,5.6345e-08,73.211,8.2044,108.2,4.4648,-166.96,-87.237,4.0896e-08,-132.4,4.6029,141.25,-4.7,3.0,8.0,1.5,2
140,177.25,-74.747,4.3368e-08,-141.89,4.4448,141.89,-4.4,-166.15,-77.664,4.6766e-08,-72.964,4.0343,106.55,-4.1,19.641,-80.331,4.4202e-08,-140.48,4.2569,-140.54,-4.3501,-128.55,-81.553,5.9763e-08,63.619,3.1984,63.374,-3.2,-23.083,-82.135,5.9763e-08,-26.555,3.1968,26.566,-3.2,-36.7,-83.353,4.3375e-08,-143.42,4.4407,141.29,-4.4,14.965,-84.088,4.6766e-08,-73.43,4.0343,106.6,-4.1,-71.053,-84.097,4.3761e-08,-141.92,8.1542,141.6,11.085,17.53,-85.2,4.8224e-08,-32.905,4.0664,146.22,-3.95,88.096,-85.231,6.0957e-08,63.9,3.0961,-64.028,-3.15,167.0,-86.25,6.0093e-08,-131.93,3.0794,131.83,-3.2,-53.542,-86.614,6.1597e-08,-130.81,3.1297,130.57,-3.1,-58.592,-86.776,4.378e-08,-142.36,-2.1254,141.15,-13.775,-52.925,-87.138,4.68e-08,-69.24,4.0159,105.39,-4.1,-112.78,-88.36,7.193e-08,-22.278,2.7294,21.748,-2.65,4.0,8.0,1.5,2
143,-13.429,-58.248,2.7099e-08,-82.875,7.0706,97.125,-7.0706,-131.85,-58.745,2.8694e-08,-110.53,6.7267,110.57,-6.65,44.038,-63.173,2.9939e-08,-109.63,6.3905,-109.66,-6.4,93.929,-63.65,2.8414e-08,-83.211,6.7416,-96.8,-6.7499,-152.11,-67.022,3.1645e-08,-58.026,6.0512,57.948,-6.05,126.32,-69.203,4.0305e-08,-41.601,4.7418,138.35,-4.75,-130.35,-70.416,3.5615e-08,-131.05,5.2193,48.792,-5.4,127.05,-70.861,3.2778e-08,-59.223,5.8348,-59.259,-5.8501,140.52,-73.055,4.5492e-08,-144.08,4.254,143.96,-4.2,24.243,-74.019,5.1026e-08,-31.657,3.7423,31.593,-3.75,-85.177,-74.189,4.12e-08,-43.057,4.6315,-136.99,-4.6499,-89.81,-75.0,3.6625e-08,-129.84,5.3782,-50.2,-5.2,119.84,-77.236,1.3442e-07,83.168,1.4547,83.15,-1.4,9.52,-77.366,1.3351e-07,88.526,1.4041,91.404,-1.45,31.208,-77.44,1.2723e-07,-82.507,1.5107,82.453,-1.5,7.0,8.0,1.5,10
144,164.62,-58.181,2.6893e-08,-90.0,7.125,90.0,-7.125,-97.448,-63.768,2.8217e-08,-90.001,6.7887,-90.026,-6.8001,152.14,-65.503,3.0021e-08,-116.58,6.3587,116.55,-6.4,152.21,-65.515,3.0021e-08,-63.45,6.3588,63.42,-6.4,17.087,-69.022,3.1213e-08,-64.521,6.1696,-64.552,-6.0999,17.156,-69.03,3.1213e-08,-115.46,6.1196,-115.47,-6.15,62.857,-69.485,3.7886e-08,-44.997,5.0546,135.0,-5.05,140.75,-69.759,3.8837e-08,-133.63,4.8584,-46.405,-4.9499,-66.919,-73.475,4.8223e-08,-33.615,4.0485,33.705,-3.95,-67.012,-73.476,4.8223e-08,-146.25,4.0483,146.32,-3.95,159.83,-74.148,3.8837e-08,-46.381,5.0085,-133.6,-4.9,45.506,-77.371,1.3347e-07,90.006,1.4052,90.004,-1.45,19.423,-77.689,3.7886e-08,-135.0,5.0546,45.001,-5.05,7.487,-77.791,1.3413e-07,95.718,1.3875,95.706,-1.45,29.745,-78.259,1.3598e-07,100.98,1.4219,78.949,-1.4,8.0,8.0,1.5,10
147,-166.18,-71.594,3.5615e-08,-131.12,5.5186,131.2,-5.35,5.686,-73.001,2.8694e-08,-110.57,6.6024,69.449,-6.7,78.102,-74.427,4.7306e-08,-81.945,3.9904,75.163,-4.05,109.52,-75.011,4.2503e-08,123.69,4.5098,123.41,-4.5,-137.47,-75.741,3.6625e-08,-129.78,5.0781,-129.81,-5.2499,-145.12,-76.187,4.5492e-08,-143.92,4.2539,36.022,-4.2,175.31,-77.78,2.9939e-08,-109.73,6.3867,-70.37,-6.4,11.354,-78.037,5.6804e-08,-151.83,3.5967,151.93,-3.35,38.804,-78.871,4.3619e-08,122.44,4.2798,-122.47,-4.4001,31.853,-79.383,5.1025e-08,-31.652,3.7428,31.593,-3.75,-154.19,-79.485,4.8594e-08,-82.226,3.8208,-75.65,-3.9501,153.39,-80.357,2.8714e-08,-106.39,6.7514,68.335,-6.65,-148.79,-81.301,3.692e-08,111.04,5.0706,74.984,-5.2,-103.89,-81.405,4.7307e-08,-81.67,3.9898,74.962,-4.05,81.661,-82.372,4.6287e-08,-142.76,3.9575,-37.379,-4.1501,11.0,8.0,1.5,8
148,60.21,-71.665,3.7886e-08,-135.19,5.2052,134.94,-5.0,25.442,-76.592,4.8223e-08,-146.38,4.0485,33.705,-3.95,22.393,-77.04,5.2803e-08,-100.08,3.834,122.72,-3.6,-103.61,-77.959,3.7886e-08,-134.82,4.9039,135.06,-5.1,-20.897,-78.533,5.9763e-08,-153.58,3.1968,153.41,-3.2,-99.887,-80.09,5.3512e-08,139.09,3.742,41.555,-3.55,-128.75,-81.55,5.9763e-08,116.44,3.1984,116.61,-3.2,-22.746,-81.79,4.0305e-08,-138.42,4.7377,138.35,-4.75,-7.553,-82.394,3.8837e-08,-133.62,5.0138,-133.6,-4.9,-71.483,-83.474,4.8974e-08,-144.91,3.9329,-34.972,-3.9001,88.58,-85.232,6.0957e-08,115.99,3.096,-116.01,-3.1501,-40.758,-85.758,7.1133e-08,-55.919,2.592,55.687,-2.7,-45.325,-85.866,7.5551e-08,44.876,2.4718,134.96,-2.55,15.399,-85.878,7.3208e-08,-71.979,2.7201,33.459,-2.6,38.012,-86.281,3.7904e-08,-131.42,5.0435,135.9,-5.05,12.0,8.0,1.5,8
149,132.08,-77.056,5.1026e-08,-148.34,3.7423,31.593,-3.75,-47.261,-78.724,5.6015e-08,107.37,3.4557,72.653,-3.4,96.545,-83.429,5.7288e-08,106.97,3.4558,-73.049,-3.3001,65.567,-84.436,5.1736e-08,-147.21,3.6856,-32.893,-3.7,144.28,-85.857,7.3232e-08,46.886,2.6532,133.16,-2.6,76.863,-86.416,5.6345e-08,106.79,8.2044,71.8,4.4648,134.31,-88.071,7.5551e-08,135.11,2.4249,45.02,-2.55,-10.934,-89.605,5.6285e-08,152.53,3.3852,41.548,-3.4,-129.71,-89.625,8.762e-08,-162.21,2.0479,17.738,-2.2,88.339,-89.887,5.1962e-08,-146.42,22.615,31.0,2.425,-40.967,-89.948,8.3963e-08,-79.251,2.0134,153.75,-2.3,-92.8,-90.309,9.6552e-08,-164.12,1.813,163.92,-2.0,24.172,-90.549,5.6076e-08,110.44,3.4401,74.957,-3.4,54.514,-91.291,6.8847e-08,-23.001,2.655,22.802,-2.8,-116.65,-91.444,3.1883e-08,-111.03,6.0238,53.518,-6.0,13.0,8.0,1.5,8
150,-139.78,-72.435,3.3523e-08,-126.89,5.7423,53.138,-5.7,-159.51,-76.095,3.4594e-08,-125.47,5.4792,-54.442,-5.5499,22.358,-78.803,3.3524e-08,-127.56,5.7411,53.489,-5.7,-12.042,-81.015,5.9123e-08,-124.62,3.1355,124.38,-3.25,121.62,-82.926,5.7097e-08,110.56,3.3467,69.444,-3.35,74.246,-82.993,8.3435e-08,-82.291,2.1914,155.75,-2.3,174.18,-83.263,6.5789e-08,-156.08,2.9282,156.02,-2.9,-108.64,-83.425,5.3889e-08,-29.794,3.5415,150.26,-3.55,-59.128,-83.771,3.4036e-08,-126.47,12.584,52.45,8.6632,-29.501,-83.978,3.4604e-08,-127.56,5.4744,-55.447,-5.5499,142.88,-85.355,6.973e-08,-106.78,2.6688,73.309,-2.75,-98.713,-86.082,7.0995e-08,131.08,2.6719,48.779,-2.7,-99.096,-86.096,7.0995e-08,48.722,2.6508,131.17,-2.7,127.86,-86.958,5.835e-08,113.52,3.2086,66.335,-3.3,136.25,-87.079,7.4662e-08,-116.34,2.6566,116.59,-2.55,14.0,8.0,1.5,8
154,160.56,-73.628,3.8178e-08,-52.098,5.037,127.86,-5.0,-101.69,-76.765,6.219e-08,130.19,3.7886,50.697,-3.05,50.496,-76.98,6.0536e-08,52.71,3.1964,52.604,-3.15,154.21,-77.272,3.9236e-08,-53.321,4.8276,-126.67,-4.8999,155.58,-78.986,4.2587e-08,-135.07,4.4311,134.99,-4.5,-102.19,-79.074,4.2878e-08,-135.36,-8.045,134.95,-8.05,32.451,-80.796,6.16e-08,53.166,3.1223,-53.426,-3.0999,139.73,-81.842,6.4839e-08,-27.615,2.9454,152.38,-2.95,63.952,-82.352,6.7211e-08,-154.33,2.6097,153.41,-2.85,-135.34,-82.857,6.0537e-08,52.373,3.1962,52.855,-3.15,79.245,-83.341,6.219e-08,129.28,3.7749,50.647,-3.05,-108.17,-83.373,4.3537e-08,-133.73,4.3465,-133.76,-4.4,-55.86,-83.546,3.8616e-08,-52.261,10.375,128.15,8.7789,0.203,-83.592,4.3823e-08,-133.75,-8.0736,-133.75,-7.8501,-96.737,-83.607,3.9905e-08,-143.13,4.6778,130.38,-4.8,1.0,9.0,1.5,2
155,31.666,-72.981,3.6234e-08,-56.338,5.2459,123.7,-5.3,-27.804,-76.659,3.7347e-08,-57.485,5.069,-122.57,-5.1501,-133.32,-79.043,4.5e-08,-138.05,4.2547,138.0,-4.25,-16.962,-79.113,4.5276e-08,-138.05,-7.5025,138.0,-7.65,106.64,-80.821,5.8574e-08,-55.254,3.3201,55.214,-3.25,21.59,-83.154,6.7211e-08,-26.59,2.8262,26.558,-2.85,-145.17,-83.518,5.5616e-08,-147.26,3.3691,32.734,-3.45,18.912,-83.592,5.584e-08,-147.13,-6.3081,32.713,-6.15,9.562,-83.846,4.5901e-08,-136.7,4.2367,-136.79,-4.15,130.98,-84.045,4.6172e-08,-136.8,-7.3593,-136.77,-7.5,65.657,-84.528,3.6304e-08,-52.12,5.3122,120.63,-5.25,133.29,-85.084,4.5288e-08,-137.8,-5.6755,138.1,-8.475,30.23,-85.277,3.7127e-08,-54.396,22.123,122.7,3.975,-107.79,-85.303,6.8523e-08,47.01,2.7511,133.03,-2.8,163.26,-85.542,3.6709e-08,-56.578,11.68,124.3,8.0191,2.0,9.0,1.5,2
156,-13.329,-77.416,5.2847e-08,-34.718,3.6818,145.31,-3.6,-177.11,-77.601,5.2847e-08,71.357,3.8939,108.38,-3.55,-160.32,-79.198,4.7526e-08,-140.69,4.0905,140.72,-4.0,-30.536,-79.227,4.7787e-08,-140.8,-7.2815,140.68,-7.2,-63.141,-81.411,6.4332e-08,74.786,3.0871,105.01,-2.95,-10.512,-81.609,5.8445e-08,59.102,3.3592,59.02,-3.25,58.639,-82.64,6.4249e-08,-28.056,2.8641,27.863,-3.0,64.843,-83.315,3.4525e-08,-63.432,5.5326,120.64,-5.55,-78.53,-84.001,5.8445e-08,-148.88,3.3589,30.925,-3.25,-124.33,-84.002,5.3616e-08,-35.972,3.6231,-144.16,-3.55,95.334,-84.079,5.8658e-08,-148.94,-5.7752,30.939,-5.9,-169.5,-84.523,4.8814e-08,-138.86,3.9669,138.9,-3.9,120.39,-85.177,4.7798e-08,-140.5,-5.3821,140.8,-8.025,-70.246,-85.227,6.4249e-08,-27.807,2.8638,152.08,-3.0,-110.09,-85.297,5.9592e-08,59.307,3.0393,-59.792,-3.2499,3.0,9.0,1.5,2
157,105.79,-72.605,4.0305e-08,-48.443,4.7391,48.341,-4.75,-49.456,-74.509,4.9963e-08,-74.434,3.7445,105.51,-3.85,142.32,-76.683,4.1308e-08,-49.59,4.5767,-49.603,-4.65,52.338,-76.974,4.1657e-08,-46.394,4.5693,46.274,-4.6,150.55,-77.064,5.0146e-08,-36.918,3.8844,143.14,-3.8,83.009,-79.391,5.1248e-08,-74.757,3.8576,-105.09,-3.7001,122.41,-80.105,4.9964e-08,-74.249,3.7445,105.41,-3.85,-96.875,-80.459,4.0317e-08,-51.009,4.7313,47.588,-4.75,-72.777,-81.307,5.6804e-08,61.914,3.4323,61.931,-3.35,61.992,-82.152,6.1325e-08,-29.636,3.2437,29.318,-3.1,5.461,-83.017,5.0956e-08,-37.977,3.7702,-141.91,-3.7499,-48.94,-83.562,4.1312e-08,-51.009,4.5645,-49.202,-4.6501,71.434,-83.774,5.1248e-08,-75.151,3.8578,-105.19,-3.7,-55.178,-84.597,6.1325e-08,-29.028,3.2445,150.6,-3.1,-55.589,-84.605,6.1325e-08,-150.52,3.172,29.318,-3.1,4.0,9.0,1.5,2
160,23.787,-59.243,3.0389e-08,-83.66,6.3017,96.34,-6.3017,47.472,-59.643,3.182e-08,-108.27,6.0514,108.52,-6.0,-138.05,-61.24,3.182e-08,-108.43,6.0518,108.43,-6.0,33.624,-62.504,3.182e-08,-108.65,5.9507,108.33,-6.05,-153.04,-64.196,3.3082e-08,-107.63,5.7611,-107.73,-5.8001,127.33,-64.655,3.1708e-08,-83.928,6.0384,-96.105,-6.0499,-113.77,-67.608,3.4504e-08,-60.935,5.5461,60.961,-5.55,-38.889,-70.479,4.2587e-08,-44.982,4.4771,134.99,-4.5,134.19,-71.16,3.5671e-08,-62.0,5.376,-61.977,-5.35,174.78,-72.821,3.8178e-08,-127.86,5.0864,52.123,-5.0,-165.6,-73.817,4.7526e-08,-140.64,4.2712,140.72,-4.0,-98.502,-74.276,5.2847e-08,-34.701,3.6818,34.693,-3.6,58.405,-75.066,4.3537e-08,-46.253,4.3821,-133.76,-4.4,99.945,-77.008,1.3111e-07,83.035,1.4703,82.952,-1.45,9.687,-77.146,1.3018e-07,88.508,1.4976,91.454,-1.45,7.0,9.0,1.5,10
